inclinacion_columna,angulo_cuello,ang_rodilla_izq,ang_rodilla_der,ang_codo_izq,ang_codo_der,inclinacion_hombros,inclinacion_caderas,ang_cadera_izq,ang_cadera_der,adelanto_cabeza,altura_cadera_relativa,asimetria_hombros,kp_nose_x,kp_nose_y,kp_left_eye_x,kp_left_eye_y,kp_right_eye_x,kp_right_eye_y,kp_left_ear_x,kp_left_ear_y,kp_right_ear_x,kp_right_ear_y,kp_left_shoulder_x,kp_left_shoulder_y,kp_right_shoulder_x,kp_right_shoulder_y,kp_left_elbow_x,kp_left_elbow_y,kp_right_elbow_x,kp_right_elbow_y,kp_left_wrist_x,kp_left_wrist_y,kp_right_wrist_x,kp_right_wrist_y,kp_left_hip_x,kp_left_hip_y,kp_right_hip_x,kp_right_hip_y,kp_left_knee_x,kp_left_knee_y,kp_right_knee_x,kp_right_knee_y,kp_left_ankle_x,kp_left_ankle_y,kp_right_ankle_x,kp_right_ankle_y,kp_left_heel_x,kp_left_heel_y,kp_right_heel_x,kp_right_heel_y,kp_left_foot_index_x,kp_left_foot_index_y,kp_right_foot_index_x,kp_right_foot_index_y,visibilidad_promedio,clase_nombre,clase_id,archivo
9.3007,122.9637,172.6049,168.7703,-1.0,122.4523,82.7332,63.8378,175.1117,175.9295,0.321748,-0.207829,0.020604,0.483364,-1.127843,0.463414,-1.20656,0.465622,-1.207512,0.367411,-1.217254,0.394502,-1.210725,0.080823,-0.997156,0.24241,-0.976551,0.108747,-0.581886,0.291403,-0.502631,0.424824,-0.437133,0.662572,-0.317168,-0.060426,-0.029684,0.060426,0.029684,-0.096034,0.566473,-0.008866,0.669513,-0.20532,1.13865,-0.207328,1.302393,-0.302505,1.213451,-0.306609,1.392046,0.005163,1.234513,0.04969,1.487201,0.9039,BIEN DE PIE,0,WhatsApp Image 2026-02-09 at 7.08.31 PM (2).jpeg
2.9817,152.6915,178.0766,176.2119,-1.0,92.562,83.7781,72.9548,170.4382,177.0185,0.177807,-0.188766,0.010472,0.125789,-1.391956,0.068309,-1.45038,0.046378,-1.443419,-0.013408,-1.411191,-0.037519,-1.396335,-0.00399,-1.003882,-0.100046,-0.99341,0.131232,-0.524657,0.127893,-0.490663,0.253968,-0.230447,0.432757,-0.612767,0.055221,-0.01693,-0.055221,0.01693,-0.008629,0.577727,-0.060433,0.693809,-0.084621,1.114904,-0.111654,1.386455,-0.164832,1.178073,-0.207871,1.506028,0.162507,1.229088,0.176611,1.562189,0.9334,BIEN DE PIE,0,WhatsApp Image 2026-02-09 at 7.08.31 PM.jpeg
1.0721,124.4044,167.6732,172.1692,-1.0,76.8497,69.1445,79.5836,177.7242,179.0546,0.328321,-0.201683,0.072935,0.34703,-1.215756,0.340646,-1.273316,0.311019,-1.288863,0.262269,-1.291651,0.188539,-1.314195,0.114432,-0.963357,-0.077012,-1.036293,0.152876,-0.53674,-0.02352,-0.528612,0.430476,-0.630477,0.467439,-0.699247,0.06215,-0.011425,-0.06215,0.011425,0.053281,0.574059,-0.063735,0.695931,-0.076654,1.128273,-0.15508,1.348911,-0.156081,1.246845,-0.240899,1.461674,0.148925,1.274407,0.160233,1.536344,0.8895,BIEN DE PIE,0,WhatsApp Image 2026-02-09 at 7.08.32 PM (1).jpeg
2.0453,156.3132,177.9482,172.4927,178.4546,82.1998,83.6373,88.0445,177.6254,168.7829,0.150663,-0.192013,0.057026,0.114974,-1.379089,0.104614,-1.44254,0.010746,-1.433999,0.06482,-1.396207,-0.112513,-1.372638,0.22001,-0.97085,-0.291388,-1.027876,0.30372,-0.534627,-0.539574,-0.555444,0.3824,-0.177011,-0.080413,-0.389099,0.140963,-0.004813,-0.140963,0.004813,0.069881,0.569755,-0.173182,0.63441,0.021807,1.119165,-0.295439,1.29814,-0.079307,1.230341,-0.359886,1.376782,0.334598,1.264257,-0.21368,1.638112,0.9655,BIEN DE PIE,0,WhatsApp Image 2026-02-09 at 7.08.32 PM (2).jpeg
0.1709,127.0216,169.7721,178.7241,-1.0,101.1483,89.5792,85.2866,176.5309,170.2896,0.34282,-0.181621,0.003092,0.345803,-1.256931,0.350682,-1.347251,0.301381,-1.358742,0.232289,-1.361223,0.155883,-1.380695,0.213483,-0.99845,-0.207516,-1.001541,0.244613,-0.55628,-0.228175,-0.407572,0.523195,-0.392433,0.231746,-0.300204,0.124459,-0.010262,-0.124459,0.010262,0.106872,0.589848,-0.183708,0.685099,-0.000725,1.100141,-0.249264,1.279518,-0.080866,1.182929,-0.323243,1.37981,0.199285,1.287394,-0.006366,1.486989,0.9152,BIEN DE PIE,0,WhatsApp Image 2026-02-09 at 7.08.32 PM.jpeg
1.9509,145.5183,-1.0,175.8904,-1.0,145.6929,43.267,30.709,-1.0,176.7087,0.260355,-0.16914,0.065519,0.294398,-1.352137,0.224244,-1.397192,0.228624,-1.377188,0.131485,-1.358237,0.140537,-1.32471,0.003207,-1.03218,0.064878,-0.966661,0.074406,-0.520143,0.022136,-0.400423,0.256763,-0.178049,0.258111,0.008456,-0.022117,-0.037236,0.022117,0.037236,0.019989,0.613857,0.032306,0.722138,-0.015599,1.193719,-0.006862,1.410334,-0.067366,1.311108,-0.061012,1.527084,0.25621,1.254047,0.299356,1.452474,0.8883,BIEN DE PIE,0,WhatsApp Image 2026-02-09 at 7.08.33 PM (1).jpeg
2.9655,140.8796,-1.0,179.1393,-1.0,171.0827,28.1684,31.0758,-1.0,178.6918,0.298162,-0.219856,0.021029,0.246427,-1.406721,0.181866,-1.478804,0.171842,-1.473761,0.080384,-1.424689,0.064471,-1.421598,-0.046105,-1.009175,-0.057365,-0.988147,0.036306,-0.462737,0.021071,-0.346643,0.137733,0.012092,0.169384,0.174425,0.004744,-0.007871,-0.004744,0.007871,0.026023,0.662617,0.016124,0.704394,-0.001221,1.26655,0.026037,1.368362,-0.060243,1.360907,-0.052662,1.481195,0.312158,1.362322,0.292779,1.465038,0.8124,BIEN DE PIE,0,WhatsApp Image 2026-02-09 at 7.08.33 PM.jpeg
1.6744,148.1362,-1.0,172.2246,-1.0,82.6164,10.2318,27.7549,-1.0,179.5692,0.238605,-0.173818,0.05708,0.209386,-1.409712,0.168329,-1.483222,0.137823,-1.45943,0.076628,-1.44726,0.019675,-1.402599,-0.024068,-1.028113,-0.034371,-0.971033,-0.083919,-0.504876,-0.068476,-0.39165,0.253979,-0.392888,0.360447,-0.421755,0.010873,-0.020662,-0.010873,0.020662,-0.009092,0.513595,0.008788,0.650465,-0.029827,1.01125,-0.050433,1.215129,-0.068228,1.113039,-0.10658,1.363864,0.235875,1.087018,0.261928,1.366778,0.8446,BIEN DE PIE,0,WhatsApp Image 2026-02-09 at 7.08.34 PM.jpeg
1.9219,126.843,174.1406,174.9816,119.7335,118.271,86.7766,54.5043,175.9085,179.3606,0.278713,-0.195114,0.004724,0.31225,-1.194024,0.317725,-1.272781,0.284077,-1.279097,0.246571,-1.287458,0.175779,-1.294847,0.075481,-0.997075,-0.008407,-1.0018,0.281976,-0.620476,0.222751,-0.519349,0.660792,-0.613885,0.669978,-0.498491,0.010393,-0.007412,-0.010393,0.007412,0.014149,0.647114,-0.003978,0.705358,-0.046038,1.268681,-0.05407,1.34302,-0.132364,1.383186,-0.156854,1.459043,0.155786,1.336124,0.149091,1.475546,0.92,BIEN DE PIE,0,WhatsApp Image 2026-02-09 at 7.08.35 PM (1).jpeg
1.4906,151.876,174.5241,175.4319,129.632,159.1684,76.9088,67.3091,179.5541,178.7583,0.181732,-0.200881,0.028436,0.207744,-1.319378,0.186206,-1.386276,0.176755,-1.386926,0.095337,-1.374963,0.083717,-1.372031,0.087153,-0.985444,-0.035128,-1.01388,0.319967,-0.690608,-0.016827,-0.451776,0.699336,-0.681761,0.191865,0.047206,0.014942,-0.006248,-0.014942,0.006248,-0.027051,0.630751,-0.016278,0.713907,-0.109237,1.135527,-0.06453,1.303805,-0.178545,1.216814,-0.128282,1.436699,0.149964,1.223203,0.219188,1.385674,0.9307,BIEN DE PIE,0,WhatsApp Image 2026-02-09 at 7.08.36 PM.jpeg
4.2096,128.9715,-1.0,174.4958,-1.0,81.925,79.2202,8.7838,-1.0,170.99,0.325703,-0.220276,0.015087,0.252297,-1.302955,0.238426,-1.376727,0.223722,-1.376125,0.109912,-1.373847,0.100527,-1.369273,-0.033786,-1.004846,-0.113027,-0.989759,0.031914,-0.507386,0.003852,-0.411687,0.413849,-0.671286,0.459905,-0.573231,-0.002371,-0.015344,0.002371,0.015344,0.00575,0.637794,-0.027171,0.702854,-0.070335,1.255385,-0.117274,1.346852,-0.146238,1.375404,-0.220489,1.427124,0.172631,1.35004,0.139659,1.443811,0.7997,BIEN DE PIE,0,WhatsApp Image 2026-02-09 at 7.08.38 PM (1).jpeg
6.5738,149.5399,176.1686,176.5653,-1.0,147.9665,64.079,58.6648,172.5763,166.2195,0.149747,-0.173051,0.076969,0.035264,-1.331567,-0.026668,-1.397562,-0.036474,-1.38502,-0.117758,-1.343821,-0.115877,-1.319099,-0.193665,-1.03191,-0.035301,-0.954941,0.174479,-0.947225,0.364395,-0.755124,0.57016,-1.013607,0.777773,-0.794724,-0.06658,-0.040537,0.06658,0.040537,-0.067736,0.517623,-0.013264,0.613223,-0.10816,1.103033,-0.059213,1.196768,-0.178023,1.230455,-0.125819,1.314684,0.138769,1.178817,0.227197,1.277005,0.8931,BIEN DE PIE,0,WhatsApp Image 2026-02-09 at 7.08.38 PM.jpeg
7.9841,160.6325,166.0318,169.6661,146.9779,128.4175,37.7946,63.0515,174.4619,177.9498,0.075504,-0.213949,0.170309,-0.063393,-1.365327,-0.134962,-1.415287,-0.156102,-1.388736,-0.182125,-1.358843,-0.219202,-1.304534,-0.072858,-1.075461,-0.204938,-0.905152,0.259896,-1.179075,0.252191,-0.734781,0.517275,-1.489284,0.690501,-0.999627,0.080195,-0.040771,-0.080195,0.040771,0.111315,0.578631,-0.017464,0.69679,-0.012079,1.208036,-0.07467,1.367975,-0.057663,1.323127,-0.15711,1.501033,0.228949,1.285658,0.212959,1.429421,0.908,BIEN DE PIE,0,WhatsApp Image 2026-02-09 at 7.08.39 PM (1).jpeg
6.0358,147.9561,177.0762,174.2803,170.0269,83.9939,66.8666,80.1901,170.9702,171.6672,0.144409,-0.177363,0.157044,0.03926,-1.290431,-0.012286,-1.362863,-0.03334,-1.347194,-0.08198,-1.341489,-0.13143,-1.315344,0.078646,-1.072978,-0.288944,-0.915935,0.505392,-1.008365,-0.204089,-0.42245,0.981874,-1.019706,0.206154,-0.538248,0.096728,-0.016725,-0.096728,0.016725,0.00862,0.60633,-0.058105,0.684028,-0.040242,1.151106,-0.083628,1.291181,-0.113333,1.275214,-0.169996,1.40925,0.221639,1.285685,0.209286,1.419934,0.9283,BIEN DE PIE,0,WhatsApp Image 2026-02-09 at 7.08.39 PM.jpeg
5.1796,139.8351,175.3029,176.6356,-1.0,75.3445,38.2391,31.3623,176.0182,169.133,0.227838,-0.217976,0.071136,0.137559,-1.321481,0.097471,-1.405813,0.08692,-1.400701,-0.013815,-1.384699,-0.021373,-1.373328,-0.06225,-1.031485,-0.118307,-0.960349,0.151134,-0.630248,0.090177,-0.415218,0.521098,-0.855793,0.450691,-0.673175,-0.014833,-0.024337,0.014833,0.024337,-0.031591,0.721984,-0.026362,0.768943,-0.097349,1.349374,-0.104082,1.447802,-0.181826,1.489191,-0.189217,1.579352,0.207426,1.409488,0.243535,1.524417,0.9103,BIEN DE PIE,0,WhatsApp Image 2026-02-09 at 7.08.40 PM.jpeg
0.7937,133.0922,178.8208,178.4946,-1.0,129.8098,35.0951,84.528,173.7433,176.1202,0.303275,-0.245964,0.022248,0.289423,-1.291609,0.265521,-1.365502,0.255212,-1.37068,0.167591,-1.358288,0.162346,-1.3503,-0.021669,-0.98878,-0.006035,-1.011028,-0.08886,-0.553846,0.373022,-0.667508,-0.208801,-0.309555,0.870743,-0.73751,0.025188,-0.002413,-0.025188,0.002413,-0.01847,0.703903,-0.090842,0.75854,-0.073064,1.365648,-0.133944,1.472028,-0.136737,1.496467,-0.203186,1.60299,0.205938,1.489405,0.189972,1.570925,0.8887,BIEN DE PIE,0,WhatsApp Image 2026-02-09 at 7.08.41 PM (1).jpeg
0.9949,158.8286,179.9964,177.0249,144.2906,142.1262,73.514,86.747,167.7886,173.4574,0.1188,-0.211738,0.042315,0.101436,-1.323149,0.05186,-1.386185,0.039399,-1.377171,-0.005402,-1.34521,-0.028841,-1.331593,0.054126,-1.021007,-0.088855,-0.978692,0.454528,-1.073498,0.371972,-0.953995,0.774611,-1.373845,0.808319,-1.257334,0.081533,-0.004634,-0.081533,0.004634,-0.056905,0.730365,-0.164738,0.781156,-0.183765,1.403658,-0.285375,1.535068,-0.291126,1.531288,-0.387143,1.671321,0.0617,1.541216,0.016136,1.68166,0.9381,BIEN DE PIE,0,WhatsApp Image 2026-02-09 at 7.08.41 PM.jpeg
1.3566,152.1759,172.5741,176.5332,-1.0,66.7228,65.9408,49.2443,174.9871,179.1803,0.129501,-0.215525,0.073337,0.153175,-1.231617,0.14392,-1.288844,0.089044,-1.290422,0.111288,-1.266757,0.023873,-1.236547,0.105805,-1.036388,-0.058455,-0.963051,0.110808,-0.590025,0.221168,-0.517603,0.249385,-0.42621,0.4919,-0.909979,0.011219,-0.009669,-0.011219,0.009669,0.00863,0.582491,0.011153,0.663261,-0.065749,1.134313,-0.004767,1.268679,-0.168329,1.254193,-0.110524,1.389258,0.163916,1.226438,0.275515,1.406758,0.8997,BIEN DE PIE,0,WhatsApp Image 2026-02-09 at 7.08.43 PM.jpeg
1.4059,146.0396,168.3976,178.5075,-1.0,167.4679,0.984,0.8538,174.2937,177.9312,0.253108,-0.202992,0.131503,0.228573,-1.396168,0.186049,-1.462972,0.174327,-1.452869,0.076191,-1.445744,0.07153,-1.421798,-0.025665,-1.06545,-0.023406,-0.933948,0.106713,-0.453817,0.159792,-0.304099,0.30566,-0.07775,0.409844,0.151689,0.00035,-0.023517,-0.00035,0.023517,0.079885,0.611716,-0.010201,0.84218,0.034581,1.191791,-0.037827,1.56728,-0.061344,1.301423,-0.139268,1.716048,0.292047,1.328499,0.281965,1.645106,0.9148,BIEN DE PIE,0,WhatsApp Image 2026-02-09 at 7.08.44 PM (1).jpeg
2.2096,135.4121,176.2559,178.9839,-1.0,68.5408,6.2275,44.3486,176.2846,170.5786,0.282449,-0.211256,0.058371,0.243895,-1.308813,0.18947,-1.375699,0.182623,-1.371824,0.090455,-1.363068,0.084847,-1.347241,-0.041739,-1.028442,-0.03537,-0.970071,0.054736,-0.574889,0.040433,-0.371943,0.373198,-0.698988,0.43339,-0.586921,-0.02337,-0.023908,0.02337,0.023908,-0.058298,0.725668,-0.056201,0.776007,-0.131852,1.380189,-0.122842,1.534166,-0.219493,1.503246,-0.207961,1.673855,0.113387,1.499592,0.168814,1.661092,0.9413,BIEN DE PIE,0,WhatsApp Image 2026-02-09 at 7.08.44 PM.jpeg
3.8774,132.6397,177.1819,171.8129,144.2029,140.8712,73.8726,84.4387,174.1909,173.2289,0.29111,-0.210347,0.064913,0.358732,-1.231454,0.331613,-1.309858,0.316266,-1.315377,0.236825,-1.308726,0.195771,-1.317774,0.179869,-0.965254,-0.044626,-1.030168,0.405368,-0.717491,-0.08505,-0.487154,0.778942,-0.638792,0.236423,-0.02584,0.069777,-0.006794,-0.069777,0.006794,0.060559,0.70357,0.006662,0.818197,0.020364,1.349381,-0.030978,1.586302,-0.027406,1.455495,-0.098536,1.704181,0.283272,1.485501,0.276177,1.751961,0.9534,BIEN DE PIE,0,WhatsApp Image 2026-02-09 at 7.08.45 PM (1).jpeg
3.0121,141.1212,172.3117,172.34,-1.0,159.2135,44.3497,65.085,177.3776,178.7949,0.258769,-0.210299,0.026942,0.206222,-1.356533,0.157525,-1.417078,0.142266,-1.41574,0.059601,-1.389732,0.046566,-1.384327,-0.065716,-1.01209,-0.039378,-0.985147,-0.00928,-0.423323,-0.023825,-0.367728,0.156845,-0.020844,0.173717,0.115625,-0.020874,-0.009696,0.020874,0.009696,0.040232,0.663857,0.078354,0.713208,0.012922,1.288204,0.04174,1.414426,-0.04703,1.396745,-0.029492,1.557244,0.32852,1.382565,0.360905,1.503474,0.9006,BIEN DE PIE,0,WhatsApp Image 2026-02-09 at 7.08.45 PM.jpeg
4.014,134.8674,-1.0,175.7406,-1.0,102.6158,75.595,58.7436,-1.0,168.9941,0.283864,-0.209755,0.026643,0.213863,-1.322733,0.155287,-1.405,0.153497,-1.404878,0.060528,-1.3878,0.065775,-1.380479,-0.121865,-1.010868,-0.018137,-0.984226,0.011455,-0.514923,0.172849,-0.428036,0.44218,-0.481093,0.628487,-0.478627,-0.030775,-0.018679,0.030775,0.018679,-0.044571,0.670833,-0.076564,0.762285,-0.071318,1.277566,-0.122917,1.432817,-0.134168,1.426985,-0.208934,1.572801,0.221838,1.299476,0.185692,1.50478,0.8641,BIEN DE PIE,0,WhatsApp Image 2026-02-09 at 7.18.42 PM.jpeg
0.1718,145.7556,-1.0,168.0792,-1.0,140.7464,83.7502,60.5554,-1.0,179.8374,0.216775,-0.217918,0.015585,0.213776,-1.3205,0.172997,-1.371892,0.147905,-1.37194,0.100342,-1.328952,0.063512,-1.328724,0.068157,-0.992203,-0.074155,-1.007788,0.005168,-0.500573,-0.170835,-0.464965,0.129422,-0.169114,0.099602,0.019827,0.017241,-0.009733,-0.017241,0.009733,0.005797,0.588783,0.01758,0.665658,-0.098525,1.149312,-0.085036,1.322303,-0.153588,1.275384,-0.16927,1.461005,0.202781,1.246865,0.220942,1.431255,0.8946,BIEN DE PIE,0,WhatsApp Image 2026-02-10 at 14.21.36.jpeg
0.9214,145.3781,176.6031,176.4825,-1.0,142.5124,83.3723,53.8801,178.9408,179.0559,0.262969,-0.194957,0.014801,0.279049,-1.367951,0.209829,-1.443927,0.196645,-1.428112,0.111309,-1.402862,0.093253,-1.38435,0.079773,-0.99247,-0.047613,-1.007271,0.10936,-0.480007,0.007913,-0.406429,0.330959,-0.223823,0.307265,-0.08279,0.034635,-0.025274,-0.034635,0.025274,0.014238,0.69914,-0.03772,0.814598,-0.038808,1.304273,-0.082736,1.50297,-0.110656,1.475035,-0.167975,1.598299,0.264766,1.395938,0.235981,1.60462,0.8962,BIEN DE PIE,0,WhatsApp Image 2026-02-10 at 14.21.37.jpeg
2.1908,134.8704,172.5894,173.4409,-1.0,155.6994,86.898,89.8096,177.7188,177.5291,0.26242,-0.197072,0.003713,0.224193,-1.281283,0.190083,-1.348516,0.158319,-1.354671,0.096799,-1.332802,0.048859,-1.335709,-0.003966,-1.001126,-0.072487,-0.997412,0.050622,-0.526755,-0.027196,-0.434782,0.179843,-0.123535,0.237863,0.045312,0.046391,0.000154,-0.046391,-0.000154,0.052769,0.611292,0.00118,0.685311,-0.012423,1.156978,-0.028203,1.335067,-0.066571,1.26738,-0.093071,1.462156,0.258172,1.211529,0.272641,1.470845,0.9136,BIEN DE PIE,0,WhatsApp Image 2026-02-10 at 14.21.38.jpeg
3.0652,141.0628,174.9319,170.2432,-1.0,159.3256,85.4498,30.1625,179.3355,174.4104,0.228703,-0.166766,0.009693,0.17523,-1.314835,0.155445,-1.389359,0.089989,-1.39054,0.085982,-1.363718,-0.035431,-1.360467,0.007428,-1.003416,-0.114373,-0.993723,-0.007509,-0.47895,-0.098446,-0.437516,0.101754,-0.071591,0.09383,0.030962,0.007452,-0.012824,-0.007452,0.012824,0.000611,0.578341,-0.001644,0.715022,-0.051564,1.098197,-0.110851,1.383161,-0.113233,1.189427,-0.181883,1.492558,0.26792,1.174124,0.171272,1.595002,0.9321,BIEN DE PIE,0,WhatsApp Image 2026-02-10 at 14.21.39.jpeg
3.311,131.7387,177.7965,178.6865,-1.0,86.2712,63.597,15.245,172.7139,172.6609,0.267344,-0.181262,0.035968,0.209587,-1.266139,0.171169,-1.341641,0.155034,-1.340454,0.064302,-1.336729,0.053355,-1.331627,-0.021533,-1.016314,-0.09398,-0.980347,0.086852,-0.568756,0.013912,-0.473301,0.310302,-0.653442,0.343292,-0.566142,0.007918,-0.029054,-0.007918,0.029054,-0.0518,0.582479,-0.03478,0.652811,-0.080754,1.073619,-0.046881,1.254385,-0.140445,1.196884,-0.119269,1.368611,0.182991,1.097137,0.250905,1.384957,0.9025,BIEN DE PIE,0,WhatsApp Image 2026-02-10 at 14.21.40.jpeg
1.1873,142.689,178.9062,178.1054,-1.0,145.124,84.4172,86.2286,179.3397,171.4433,0.270729,-0.214272,0.037139,0.250009,-1.370724,0.218417,-1.431453,0.174565,-1.43854,0.134766,-1.406336,0.049264,-1.411241,0.169252,-0.981216,-0.210692,-1.018355,0.122555,-0.516635,-0.393486,-0.552794,0.176483,-0.165946,-0.276638,-0.063818,0.090937,-0.005994,-0.090937,0.005994,0.033288,0.621203,-0.114663,0.725544,-0.006038,1.16217,-0.163116,1.458296,-0.063821,1.231859,-0.208574,1.597337,0.280358,1.242284,0.13196,1.723769,0.9436,BIEN DE PIE,0,WhatsApp Image 2026-02-10 at 14.21.41.jpeg
3.5724,139.4682,175.0555,178.4757,-1.0,170.1239,61.2322,26.4128,178.3357,170.6634,0.259889,-0.211773,0.036946,0.197579,-1.34345,0.165286,-1.412845,0.130214,-1.410581,0.094507,-1.391136,0.035697,-1.384602,-0.028663,-1.01653,-0.095957,-0.979584,-0.007352,-0.464508,-0.029666,-0.374536,0.1558,-0.003982,0.115011,0.125771,-0.005483,-0.011039,0.005483,0.011039,-0.009344,0.632698,-0.037029,0.708119,-0.059146,1.17076,-0.100803,1.434981,-0.108017,1.263292,-0.166848,1.569152,0.199413,1.234772,0.237858,1.586856,0.8988,BIEN DE PIE,0,WhatsApp Image 2026-02-10 at 14.21.43.jpeg
0.4664,139.1056,-1.0,169.8898,-1.0,156.3493,88.2205,61.3523,-1.0,177.8993,0.295617,-0.195259,0.002933,0.303756,-1.335742,0.273837,-1.408216,0.239488,-1.408298,0.17246,-1.401591,0.114119,-1.396453,0.055336,-0.998501,-0.039057,-1.001433,0.062027,-0.468819,-0.082544,-0.445631,0.144314,-0.039604,0.096921,0.070392,0.021604,-0.011802,-0.021604,0.011802,-0.00787,0.572637,0.012175,0.638034,-0.094619,1.150618,-0.067645,1.285988,-0.165779,1.278374,-0.160718,1.434769,0.19307,1.269678,0.229021,1.51174,0.8842,BIEN DE PIE,0,WhatsApp Image 2026-02-10 at 14.21.45 (1).jpeg
1.9878,135.0735,176.1596,179.4196,-1.0,115.3491,87.8684,61.0153,173.3947,177.0445,0.246196,-0.180335,0.001756,0.211509,-1.263977,0.174899,-1.340265,0.144277,-1.345038,0.083568,-1.332322,0.038452,-1.330704,-0.011097,-1.000276,-0.058275,-0.99852,0.078276,-0.665984,0.119646,-0.618821,0.320588,-0.679976,0.491705,-0.617249,0.031503,-0.017451,-0.031503,0.017451,-0.008079,0.531587,-0.047069,0.63413,-0.075026,1.010128,-0.05541,1.18613,-0.132123,1.122756,-0.125441,1.303122,0.189908,1.05581,0.268597,1.347878,0.9068,BIEN DE PIE,0,WhatsApp Image 2026-02-10 at 14.21.47.jpeg
1.8184,136.325,172.7039,174.3916,-1.0,154.1789,44.2433,17.9615,177.9819,177.2061,0.245673,-0.228597,0.051997,0.21394,-1.273721,0.18351,-1.344322,0.144319,-1.336845,0.099024,-1.33675,0.023827,-1.308433,-0.006411,-1.025495,-0.057053,-0.973498,0.104482,-0.638012,-0.08829,-0.432146,0.355002,-0.726514,0.106342,0.037303,-0.002064,-0.006368,0.002064,0.006368,0.024076,0.655271,0.010223,0.716013,-0.033149,1.304961,-0.049858,1.409753,-0.1201,1.421679,-0.148822,1.524366,0.220808,1.331835,0.249001,1.631889,0.9076,BIEN DE PIE,0,WhatsApp Image 2026-02-10 at 14.21.48.jpeg
2.6832,135.2267,179.6457,174.3294,-1.0,165.1843,87.9534,86.0966,175.6109,175.2052,0.293581,-0.217993,0.005246,0.246768,-1.323929,0.222951,-1.401351,0.198704,-1.40461,0.126277,-1.392361,0.078847,-1.393458,0.026591,-0.99628,-0.120218,-1.001527,0.027514,-0.464633,-0.099332,-0.391393,0.147983,-0.130782,0.049648,0.102795,0.04601,-0.003139,-0.04601,0.003139,0.008747,0.649268,-0.053034,0.708544,-0.020196,1.21771,-0.124998,1.366591,-0.099716,1.303666,-0.201307,1.483505,0.255201,1.299814,0.197419,1.507359,0.9023,BIEN DE PIE,0,WhatsApp Image 2026-02-10 at 14.21.50.jpeg
5.9593,147.0869,175.6893,169.1088,-1.0,146.1276,78.0532,79.9166,170.0698,166.3562,0.308118,-0.242553,0.030952,0.41194,-1.376827,0.38868,-1.450522,0.333759,-1.450217,0.30652,-1.431483,0.198647,-1.422032,0.176966,-0.97912,0.030678,-1.010072,0.047809,-0.442408,-0.131187,-0.422282,0.096154,0.029379,0.054293,0.132837,0.065409,-0.011631,-0.065409,0.011631,0.105168,0.667047,0.038476,0.726254,0.094198,1.323135,0.004584,1.466875,0.00766,1.415199,-0.078989,1.577982,0.341848,1.412864,0.255202,1.667246,0.9003,BIEN DE PIE,0,WhatsApp Image 2026-02-10 at 14.21.51.jpeg
1.205,138.5197,-1.0,179.5203,-1.0,138.882,29.0047,51.4292,-1.0,177.0098,0.255645,-0.187309,0.091328,0.234616,-1.301489,0.196497,-1.378369,0.181112,-1.372037,0.103866,-1.371982,0.087461,-1.355448,0.004288,-1.045443,-0.046346,-0.954115,-0.051494,-0.51509,-0.13997,-0.381252,0.159396,-0.178803,0.113534,0.027035,0.018453,-0.014716,-0.018453,0.014716,-0.02996,0.58126,-0.034597,0.704285,-0.071444,1.140991,-0.055062,1.34807,-0.130163,1.238575,-0.110612,1.451871,0.199886,1.205537,0.259949,1.463969,0.8943,BIEN DE PIE,0,WhatsApp Image 2026-02-10 at 14.22.06.jpeg
0.8441,142.0982,175.4106,177.2136,-1.0,172.1294,59.4785,22.3629,178.8464,176.7,0.265008,-0.197312,0.061756,0.27974,-1.330132,0.245105,-1.408582,0.225101,-1.404929,0.13863,-1.38619,0.127398,-1.380169,-0.037644,-1.03077,0.067108,-0.969013,-0.056265,-0.533421,0.196337,-0.432266,0.139001,-0.206638,0.342768,-0.058765,-0.006037,-0.014674,0.006037,0.014674,0.000847,0.613253,0.003081,0.685363,-0.037719,1.170165,-0.030196,1.312164,-0.096376,1.274894,-0.091046,1.438647,0.229387,1.27089,0.285714,1.415806,0.9017,BIEN DE PIE,0,WhatsApp Image 2026-02-10 at 14.22.07.jpeg
7.5389,131.6895,179.182,177.778,-1.0,78.5395,73.0265,72.8662,168.4247,166.8142,0.264626,-0.168895,0.040472,0.133426,-1.298236,0.100213,-1.368343,0.072848,-1.372937,0.006388,-1.362975,-0.038136,-1.365477,-0.064901,-1.011592,-0.197499,-0.97112,-0.023641,-0.541016,-0.131844,-0.433481,0.195161,-0.511634,0.271834,-0.567946,0.045812,-0.014123,-0.045812,0.014123,-0.00879,0.581041,-0.099207,0.702826,-0.061064,1.073462,-0.124485,1.357474,-0.12118,1.173278,-0.18761,1.469509,0.228237,1.192716,0.155129,1.555349,0.9084,BIEN DE PIE,0,WhatsApp Image 2026-02-10 at 14.22.08.jpeg
1.7098,154.6583,-1.0,173.1142,-1.0,173.835,63.8832,60.7186,-1.0,179.8007,0.221211,-0.14977,0.04322,0.251048,-1.432744,0.188179,-1.493917,0.174523,-1.481219,0.086807,-1.440057,0.079077,-1.421496,-0.014243,-1.021165,0.073916,-0.977945,0.001075,-0.428114,0.10648,-0.392215,0.089738,0.014546,0.190937,0.120889,-0.020177,-0.011314,0.020177,0.011314,-0.015536,0.635419,-0.014609,0.695626,0.014636,1.229481,0.032773,1.377344,0.000509,1.36321,-0.012838,1.518237,0.254437,1.29251,0.355961,1.470916,0.8754,BIEN DE PIE,0,WhatsApp Image 2026-02-10 at 14.22.09.jpeg
